"","id","batch","duration_in_seconds_sc","duration_in_seconds_b","prac2_1_sc","arctic2_1_sc","temp2_1_sc","ozone2_1_sc","air_qual2_1_sc","dia_tho2_1_sc","quake2_1_sc","co22_1_sc","ice_sheets2_1_sc","act10c2_1_sc","share_freq2_1_sc","news1_1_sc","news1_2_sc","news1_3_sc","news1_4_sc","news1_5_sc","news1_6_sc","news1_7_sc","news1_8_sc","news1_9_sc","news1_10_sc","news1_11_sc","news1_12_sc","act1b_sc","act1c_sc","act2b_sc","act2c_sc","act3b_sc","act3c_sc","act4b_sc","act4c_sc","act5b_sc","act5c_sc","act6b_sc","act6c_sc","act7b_sc","act7c_sc","act8b_sc","act8c_sc","act_scib_sc","act_scic_sc","act10b_sc","act10c_sc","act10c1_4_sc","act10c1_2_sc","act10c1_5_sc","act10c1_3_sc","act10c1_1_sc","act10c1_6_sc","act10c1_6_text_sc","act10c2_4_sc","act10c2_2_sc","act10c2_5_sc","act10c2_3_sc","act10c2_6_sc","act10c2_6_text_sc","books_8_sc","books_11_sc","books_10_sc","books_7_sc","books_1_sc","books_3_sc","books_5_sc","books_6_sc","books_9_sc","books_4_sc","books_2_sc","convo_1_sc","convo_2_sc","convo_3_sc","convo_4_sc","convo_5_sc","convo_6_sc","convo_7_sc","convo_8_sc","convo_9_sc","convo_10_sc","convo_11_sc","share_freq1_sc","share_freq2_11_sc","share_freq2_2_sc","share_freq2_3_sc","share_freq2_4_sc","share_freq2_5_sc","share_freq2_6_sc","share_freq2_7_sc","share_freq2_8_sc","share_freq2_9_sc","share_freq2_10_sc","read_article_sc","topic_interest_1_sc","topic_interest_2_sc","topic_interest_3_sc","topic_interest_4_sc","topic_interest_5_sc","topic_interest_6_sc","topic_interest_7_sc","topic_interest_8_sc","topic_interest_9_sc","prac1_1_sc","arctic1_1_sc","temp1_1_sc","ozone1_1_sc","air_qual1_1_sc","dia_tho1_1_sc","quake1_1_sc","co21_1_sc","ice_sheets1_1_sc","prac_time_page_submit_sc","arctic_time_page_submit_sc","temp_time_page_submit_sc","ozone_time_page_submit_sc","air_qual_time_page_submit_sc","dia_tho_time_page_submit_sc","quake_time_page_submit_sc","co2time_page_submit_sc","ice_sheets_time_page_submit_sc","rav_training_b","ravens_rt_first_click_b","ravens_rt_last_click_b","ravens_rt_page_submit_b","ravens_rt_click_count_b","ravens1_b","ravens2_b","ravens3_b","ravens4_b","ravens5_b","ravens6_b","ravens7_b","ravens8_b","ravens9_b","ravens10_b","rav_conf_b","rav_place_1_b","cc_risk_sc","ccr1_b","ccr2_b","ccr3_b","ccr4_b","ccr5_b","ccr6_b","dem_age_b","dem_gender_1_b","dem_gender_2_b","dem_gender_5_b","dem_gender_3_b","dem_gender_4_b","dem_gender_3_text_b","dem_race_1_b","dem_race_2_b","dem_race_3_b","dem_race_4_b","dem_race_5_b","dem_race_6_b","dem_race_7_b","dem_race_8_b","dem_race_9_b","dem_race_8_text_b","dem_lang_b","dem_ed_b","dem_zip_b","dem_h_hnum_b","dem_inc_b","dem_annes_id_b","dem_annes_id2_b","dem_annes_party_b","dem_annes_party_4_text_b","dem_annes_party_str_b","dem_annes_party_lean_b","dem_cheat_8_b","dem_cheat_10_b","dem_cheat_11_b","dem_cheat_9_b","dem_conf_b","dem_meta_info_browser_b","dem_meta_info_version_b","dem_meta_info_operating_system_b","dem_meta_info_resolution_b","start_date_sc","start_date_b","end_date_sc","end_date_b","finished_sc","finished_b","consent1_sc","consent_b","consent_t_first_click_b","consent_t_last_click_b","consent_t_page_submit_b","consent_t_click_count_b","open1_sc","open2_sc","fl_21_do_fl_83_sc","fl_21_do_fl_84_sc","fl_21_do_fl_85_sc","fl_21_do_fl_93_sc","fl_29_do_mr2temp_sc","fl_29_do_mr3ozone_sc","fl_29_do_mr4air_qual_sc","fl_29_do_mr5dia_tho_sc","fl_29_do_mr6quake_sc","fl_29_do_mr7co2_sc","fl_29_do_mr8ice_sheets_sc","fl_39_do_mr1arctic_sc","fl_39_do_mr3ozone_sc","fl_39_do_mr4air_qual_sc","fl_39_do_mr5dia_tho_sc","fl_39_do_mr6quake_sc","fl_39_do_mr7co2_sc","fl_39_do_mr8ice_sheets_sc","fl_47_do_mr1arctic_sc","fl_47_do_mr2temp_sc","fl_47_do_mr4air_qual_sc","fl_47_do_mr5dia_tho_sc","fl_47_do_mr6quake_sc","fl_47_do_mr7co2_sc","fl_47_do_mr8ice_sheets_sc","fl_95_do_mr1arctic_sc","fl_95_do_mr2temp_sc","fl_95_do_mr3ozone_sc","fl_95_do_mr5dia_tho_sc","fl_95_do_mr6quake_sc","fl_95_do_mr7co2_sc","fl_95_do_mr8ice_sheets_sc","duration_z","duration_ex","conservatism","ideology_lean","ideology_lean2","conservatism_f","con","party","party_str","party_lean","batchcon","gender_b","race_b","sc_likert","sc_books","sc_lecture","sc_scimu","sc_scimu_c19","sc_read","sc_share_yn","sc_share_tech_na","sc_share_tech","sc_share_sci_na","sc_share_sci","sc_score1","sc_score2a","sc_score2b","sc_scored","sc_scoredz","rav1_0","rav2_0","rav3_0","rav4_0","rav5_0","rav6_0","rav7_0","rav8_0","rav9_0","rav10_0","rav_scored","rav_scoredz","arctic20","arctic20_z","temp20","temp20_z","ozone20","ozone20_z","airqual20","airqual20_z","diatho20","diatho20_z","co220","co220_z","icesheets20","icesheets20_z","quake20","arctic20_eb","arctic20_eb_z","temp20_eb","temp20_eb_z","ozone20_eb","ozone20_eb_z","airqual20_eb","airqual20_eb_z","diatho20_eb","diatho20_eb_z","co220_eb","co220_eb_z","icesheets20_eb","icesheets20_eb_z","quake20_eb","arctic20_yn","temp20_yn","ozone20_yn","airqual20_yn","diatho20_yn","co220_yn","icesheets20_yn","quake20_yn","n_plot_score","n_plot_score_z","nq_plot_score","nq_plot_score_z","bad_plot_score","bad_plot_score_q","attn_check","attn_check_12"
"81","A1DCC43NTK4OKT","con1",1024,1360,3,3,6,4,2,4,4,6,2,NA,5,1,2,1,1,1,2,2,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,2,3,1,2,2,1,2,3,8,6,7,2,9,4,11,10,1,2,1,1,4,2,4,2,2,4,2,4,3,5,3,3,3,4,5,3,50.747,66.125,33.161,26.637,52.351,45.741,21.648,24.132,37.24,4,10.364,170.587,180.118,7,1,1,1,1,1,0,0,NA,NA,NA,4,30,8,6,11,1,1,6,11,57,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,13861,0,3,5,NA,2,"",2,NA,NA,NA,NA,1,"no","Chrome","92.0.4515.131","Windows NT 10.0","1920x1080","7/14/22 14:30","8/16/21 17:07","7/14/22 14:47","8/16/21 17:30",1,1,1,1,5.543,5.543,7.216,1,"I hoped that things I was interested in would come up during the survey. I was glad when I saw them. Things that interest the average person mostly do not interest me.","nothing",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,7,3,5,4,1,-0.00691849892462814,"0",5,NA,NA,5,1,2,2,NA,1,3,1,20,0,0,0,0,1,1,5,5,2,2,21,7,7,28,0.55516170416318,1,1,1,1,1,0,0,0,0,0,5,-0.379210923741784,-1,0.311867082220029,-2,-0.307641123435552,0,0.201122332319553,-2,-0.725591206313718,0,0.237596394521671,-2,0.083788690265609,-2,0.0650667841900569,0,0,-0.335962011131714,0,-0.252688492032209,0,-0.580264937352228,0,-0.508650450010121,0,-0.554456060258422,0,-0.170805777263717,0,-0.226220651346378,0,0,0,1,0,1,0,0,0,0,-0.566215291281673,0,-0.746091749772908,0,0,0,0
"82","A7WVKWZKY0IRD","con1",1531,1854,7,7,1,1,1,4,1,1,7,NA,1,2,4,1,4,4,4,4,2,4,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,2,4,4,4,4,1,4,4,3,4,4,2,NA,NA,5,NA,2,NA,NA,NA,3,4,12,4,4,4,4,4,3,4,4,4,7,7,1,1,1,4,1,1,7,78.801,76.739,57.51,88.665,30.024,57.203,37.594,95.87,151.489,4,29.328,173.069,180.03,16,1,1,1,1,0,0,NA,NA,NA,NA,7,70,1,8,5,7,6,7,6,33,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,27863,4,9,6,NA,2,"",1,NA,NA,NA,NA,1,"No.","Chrome","92.0.4515.130","CrOS x86_64 13982.69.0","1366x768","7/14/22 14:22","8/16/21 17:25","7/14/22 14:47","8/16/21 17:56",1,1,1,1,15.511,53.206,54.512,6,"I was all very well pleased to participate in this study.  The topics are very interesting and pertinent.  All in all, I would speak to say that the study was very enjoyable for thinking about My interests and activities.","N/A",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,4,5,2,6,1,NA,NA,NA,NA,NA,NA,NA,0.384261769915848,"0",6,NA,NA,6,1,2,1,NA,1,3,1,28,0,0,0,0,0,1,NA,0,NA,0,28,0,0,28,0.55516170416318,1,1,1,1,0,0,0,0,0,0,4,-1.00508184043415,3,3.35186873052698,3,4.00411659103681,-3,-1.93235182032512,-3,-1.35975088743766,0,0.237596394521671,3,5.01092797653674,3,4.25567752785919,1,3,5.59084607655059,3,7.20391919102734,0,-0.580264937352228,0,-0.508650450010121,0,-0.554456060258422,3,10.4914163957752,3,7.26676133100406,1,1,1,0,0,1,1,1,1,6,6.11718411053764,7,5.69001179553462,1,1,0,1
"83","A3CGQOJC28OVGN","con1",1208,1172,2,5,4,6,6,4,4,7,5,NA,NA,3,4,2,3,1,4,4,2,3,3,4,2,10,0,0,0,2,0,0,0,1,0,3,0,1,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,1,2,1,3,2,3,3,2,4,4,2,2,3,6,2,1,NA,4,NA,5,3,NA,7,13,1,4,3,2,4,2,1,3,2,2,3,3,5,5,6,5,5,3,53.236,13.145,14.558,20.41,21.301,16.097,9.784,9.952,14.287,4,10.296,177.432,180.015,16,1,1,1,1,1,1,0,NA,NA,NA,6,70,3,3,1,8,2,1,10,30,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,73632,2,5,6,NA,2,"",1,NA,NA,NA,NA,1,"No difficulty","Chrome","92.0.4515.131","Macintosh","1680x1050","7/14/22 14:27","8/16/21 17:15","7/14/22 14:48","8/16/21 17:34",1,1,1,1,6.164,8.565,9.749,2,"I was thinking how overblown both COVID and climate change are. I think these things are being abated as by human action, so I did a lot of 'things will get better' predictions. I didnt change much of my behavior during 2020 and I sure as heck didnt in the last year because the pandemic is nonsense and those opinions are reflected in my answers to that","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,6,5,3,4,0.135048304757123,"0",6,NA,NA,6,1,2,1,NA,1,3,1,21,1,0,1,0,0,1,NA,0,3,3,23,3,3,26,0.219654964752377,1,1,1,1,1,1,0,0,0,0,6,0.246659992950583,1,1.8318679063735,0,1.41706196235339,2,1.62343843408267,2,1.81104751818206,0,0.237596394521671,-3,-0.901639166988617,1,2.57943323039154,0,1,1.63964068476239,0,-0.252688492032209,2,1.93112171150821,2,2.11211044004202,0,-0.554456060258422,0,-0.170805777263717,1,2.2714400094371,0,1,1,1,1,1,0,1,0,1,0.547684609021545,1,0.173351613842453,0,0,0,1
"84","A1FMVUYV72MUO3","con1",1084,1920,1,3,3,3,2,5,5,6,1,NA,1,2,2,1,3,3,2,4,1,2,2,1,2,100,0,0,0,10,0,0,0,4,0,5,0,5,0,1,0,2,0,4,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,1,4,4,1,3,4,2,1,2,2,2,NA,NA,4,NA,NA,NA,NA,NA,4,6,2,2,1,3,4,3,1,2,2,4,2,3,3,4,3,5,5,5,2,48.063,14.394,33.983,29.049,50.467,12.641,24.086,25.795,17.087,4,15.017,165.162,180.124,7,1,1,1,1,1,1,0,NA,NA,NA,6,63,1,3,3,2,3,6,3,40,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,4,30303,1,4,6,NA,2,"",2,NA,NA,NA,NA,1,"No.Thanks for including my data in your study!","Chrome","91.0.4472.167","CrOS x86_64 13904.97.0","1366x768","7/14/22 14:30","8/16/21 17:06","7/14/22 14:48","8/16/21 17:38",1,1,1,1,113.517,113.517,118.099,1,"Thinking about how predictable the climate change cult push has been. The climate change religious cult is a fear and not fact based, blind minority with progressive ambitions. I was slightly perturbed as I see many studies now engaged in pushing the government's propaganda driven by grants and this is a microcosm of how science is similarly shaped to favor climate change cult doctrine in chasing gov funds.","Thank you for including my data in your study!!",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,1,4,2,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0393750240150732,"0",6,NA,NA,6,1,2,2,NA,1,1,1,15,0,1,1,0,1,1,NA,0,NA,0,18,0,0,18,-1.12237199289084,1,1,1,1,1,1,0,0,0,0,6,0.246659992950583,-1,0.311867082220029,1,2.27941350524787,-1,-0.510035718562005,-2,-0.725591206313718,1,1.04096920349807,-2,0.083788690265609,-3,-0.77305536454377,1,0,-0.335962011131714,1,2.23284740232098,0,-0.580264937352228,0,-0.508650450010121,1,0.94534758274061,0,-0.170805777263717,0,-0.226220651346378,1,0,1,0,0,1,0,0,1,1,0.547684609021545,2,1.09279497745781,0,0,0,0
"85","A3N0QZ9ZKUCTCQ","con1",948,930,6,3,6,5,6,3,3,7,1,NA,NA,2,2,2,1,1,2,3,2,3,2,1,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,2,2,1,2,2,2,1,2,1,2,2,3,5,1,6,4,NA,8,7,2,6,12,2,1,3,1,2,2,2,2,3,5,3,5,5,5,2,4,6,2,46.834,21.762,19.521,16.081,24.295,21.244,14.236,13.542,8.451,4,16.312,140.199,180.12,11,1,1,1,1,1,1,0,0,0,0,6,60,9,10,8,3,2,9,6,32,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,75123,1,4,6,NA,2,"",2,NA,NA,NA,NA,1,"","Chrome","92.0.4515.131","Windows NT 10.0","1536x864","7/14/22 14:32","8/16/21 17:12","7/14/22 14:48","8/16/21 17:27",1,1,1,1,7.327,7.327,9.294,1,"My thought on the study involved how I feel toward the topic of climate change, which is that it's a dire occurrence that should be taking action against. I also thought about my habits of interests in certain topics over others and how they could related to the topic of climate change. ","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,6,1,3,4,7,-0.0655569613149165,"0",6,NA,NA,6,1,2,2,NA,1,1,1,14,0,0,0,0,0,1,NA,0,2,2,14,2,2,16,-1.45787873230164,1,1,1,1,1,1,0,0,0,0,6,0.246659992950583,-1,0.311867082220029,-2,-0.307641123435552,1,0.912280383201111,2,1.81104751818206,-1,-0.565776414454729,-3,-0.901639166988617,-3,-0.77305536454377,1,0,-0.335962011131714,0,-0.252688492032209,1,0.675428387077993,2,2.11211044004202,0,-0.554456060258422,0,-0.170805777263717,0,-0.226220651346378,1,0,0,1,1,0,0,0,1,0,-0.566215291281673,1,0.173351613842453,0,0,1,0
"86","A3I40B0FATY8VH","con1",510,788,4,2,6,3,1,3,4,7,1,NA,11,1,2,3,2,1,3,4,1,1,4,3,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,1,2,3,1,1,1,3,4,4,2,3,1,4,9,8,1,6,2,3,7,4,5,10,13,1,4,2,1,3,1,4,4,4,4,3,5,3,2,3,4,6,1,28.671,8.183,9.102,9.973,12.127,27.46,7.492,11.98,13.783,4,27.408,170.41,180.109,9,1,1,1,1,0,0,0,1,NA,NA,3,20,5,5,4,2,2,8,7,28,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,75161,0,4,7,NA,2,"",1,NA,NA,NA,NA,1,"No difficulties.","Chrome","92.0.4515.131","Windows NT 10.0","3440x1440","7/14/22 14:40","8/16/21 17:23","7/14/22 14:48","8/16/21 17:36",1,1,1,1,0,0,1.48,0,"Thinking about my media consumption; news. Talking to family and friends about issues. I thought the formatting of the survey made things tedious; the rankings for example.","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,7,2,6,1,3,-0.403499678774736,"0",7,NA,NA,7,1,2,1,NA,1,1,1,20,1,0,0,0,0,1,2,2,5,5,21,7,7,28,0.55516170416318,1,1,1,1,0,0,0,1,0,0,5,-0.379210923741784,-2,-0.448133329856708,-2,-0.307641123435552,-1,-0.510035718562005,-3,-1.35975088743766,-1,-0.565776414454729,-3,-0.901639166988617,-3,-0.77305536454377,0,0,-0.335962011131714,0,-0.252688492032209,0,-0.580264937352228,0,-0.508650450010121,0,-0.554456060258422,0,-0.170805777263717,0,-0.226220651346378,0,0,0,0,0,0,0,0,0,0,-0.566215291281673,0,-0.746091749772908,0,0,0,1
"87","AZ4NVW69W0R2","con1",435,996,2,2,6,7,6,3,6,6,2,NA,6,2,3,4,4,3,3,3,1,2,4,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,3,3,3,4,2,4,3,4,2,3,4,3,3,5,5,7,9,8,2,9,5,8,2,2,4,4,3,3,2,2,3,2,5,3,6,6,5,4,5,6,2,31.598,8.186,12.358,11.725,7.085,17.912,6.123,6.912,13.745,4,4.493,115.575,181.319,14,0,1,1,1,1,1,0,0,0,0,5,30,8,10,9,7,9,6,5,23,NA,NA,1,NA,NA,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,1,4,40004,3,9,6,NA,3,"",NA,1,NA,NA,NA,1,"","Edge","92.0.902.73","Windows NT 10.0","1366x768","7/14/22 14:41","8/16/21 17:10","7/14/22 14:48","8/16/21 17:27",1,1,1,1,3.25,3.25,4.388,1,"I felt content, the survey was straightforward and easy to understand and respond to.","",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,2,7,5,4,3,NA,NA,NA,NA,NA,NA,NA,-0.461366582449363,"0",6,NA,NA,6,1,3,NA,1,1,3,1,22,0,0,0,1,1,1,4,4,2,2,24,6,6,30,0.890668443573984,0,1,1,1,1,1,0,0,0,0,5,-0.379210923741784,-2,-0.448133329856708,-2,-0.307641123435552,3,2.33459648496423,2,1.81104751818206,-1,-0.565776414454729,-2,0.083788690265609,-2,0.0650667841900569,1,0,-0.335962011131714,0,-0.252688492032209,3,3.18681503593844,2,2.11211044004202,0,-0.554456060258422,0,-0.170805777263717,0,-0.226220651346378,1,0,0,1,1,0,0,0,1,0,-0.566215291281673,1,0.173351613842453,0,0,0,0
"88","A3PN17H3QT51O","con1",580,1217,6,4,4,3,3,4,4,5,3,NA,NA,2,2,2,2,1,4,3,1,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,1,3,3,3,1,1,2,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,2,2,1,3,1,3,1,2,4,2,3,4,4,3,3,4,4,5,3,35.175,17.402,18.272,14.927,7.614,18.111,8.853,9.545,15.245,4,2.608,132.062,180.378,10,1,1,1,1,1,1,1,1,1,1,10,97,1,3,2,2,1,1,9,40,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,42420,3,7,5,NA,3,"",NA,1,NA,NA,NA,1,"","Chrome","91.0.4472.114","Windows NT 10.0","1600x900","7/14/22 14:39","8/16/21 17:08","7/14/22 14:49","8/16/21 17:28",1,1,1,1,4.434,4.434,5.842,1,"I'm not sure what to really say here.  I was just thinking about the questions and trying to give the most honest answers possible.  I wasn't really feeling anything nor was I thinking about anything outside of the specific question I was answering at the time.","no",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,7,2,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.349490568678418,"0",5,NA,NA,5,1,3,NA,1,1,1,1,21,0,0,0,0,1,0,NA,0,NA,0,22,0,0,22,-0.45135851406923,1,1,1,1,1,1,1,1,1,1,10,2.75014365972005,0,1.07186749429677,0,1.41706196235339,-1,-0.510035718562005,-1,-0.0914315251897739,0,0.237596394521671,-1,1.06921654751983,-1,0.903188932923884,0,0,-0.335962011131714,0,-0.252688492032209,0,-0.580264937352228,0,-0.508650450010121,0,-0.554456060258422,0,-0.170805777263717,0,-0.226220651346378,0,1,1,0,0,1,0,0,0,0,-0.566215291281673,0,-0.746091749772908,0,0,1,0
"89","A2NAKIXS3DVGAA","con1",455,1416,4,4,6,4,2,4,4,6,2,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,4,4,5,4,3,4,4,5,3,17.676,9.561,5.45,5.077,12.615,13.382,4.15,6.611,8.006,4,7.369,102.79,180.105,10,1,1,1,1,1,0,0,0,0,0,2,50,2,2,2,2,2,10,10,27,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,12078,0,1,4,2,1,"",2,NA,NA,NA,NA,1,"No.","Firefox","78","Linux x86_64","1600x900","7/14/22 14:41","8/16/21 17:19","7/14/22 14:49","8/16/21 17:42",1,1,1,1,0.766,2.367,4.232,3,"I thought that this study was interesting and I felt happy.","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,6,4,5,1,2,-0.445935408136129,"0",4,2,4,4,0,1,2,NA,1,1,1,10,0,0,0,0,1,0,NA,0,NA,0,11,0,0,11,-2.29664558082865,1,1,1,1,1,0,0,0,0,0,5,-0.379210923741784,0,1.07186749429677,-2,-0.307641123435552,0,0.201122332319553,-2,-0.725591206313718,0,0.237596394521671,-2,0.083788690265609,-2,0.0650667841900569,0,0,-0.335962011131714,0,-0.252688492032209,0,-0.580264937352228,0,-0.508650450010121,0,-0.554456060258422,0,-0.170805777263717,0,-0.226220651346378,0,1,0,1,0,1,0,0,0,0,-0.566215291281673,0,-0.746091749772908,0,0,0,1
"90","A1F4TB5AD4LKLO","con1",741,912,2,5,2,5,5,6,5,6,2,NA,0,3,1,2,1,1,2,2,3,2,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2,1,2,1,2,3,2,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,11,2,3,3,1,1,3,2,2,2,3,5,3,6,6,6,5,6,2,36.899,24.761,9.473,5.748,20.572,12.362,57.794,10.063,27.792,4,10.02,117.47,180.032,12,1,1,1,0,1,1,0,1,0,0,5,30,6,6,9,2,6,11,7,40,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,52003,1,6,4,2,3,"",NA,2,NA,NA,NA,1,"no issues","Chrome","92.0.4515.130","CrOS aarch64 13982.69.0","1080x675","7/14/22 14:37","8/16/21 19:08","7/14/22 14:50","8/16/21 19:23",1,1,1,1,12.595,12.595,13.601,1,"I was just thinking about what I would like to do and what I believe could happen in 20 years","no",1,NA,NA,NA,4,7,1,2,3,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.225269615456886,"0",4,2,4,4,0,3,NA,2,1,3,1,11,1,0,0,0,0,0,0,0,0,0,12,0,0,12,-2.12889221112325,1,1,1,0,1,1,0,1,0,0,6,0.246659992950583,1,1.8318679063735,2,3.14176504814234,1,0.912280383201111,1,1.17688783705811,2,1.84434201247447,-2,0.083788690265609,-2,0.0650667841900569,1,1,1.63964068476239,2,4.71838329667416,1,0.675428387077993,1,0.801729995015952,2,2.44515122573964,0,-0.170805777263717,0,-0.226220651346378,1,1,1,1,1,1,0,0,1,2,1.66158450932476,3,2.01223834107318,0,0,0,0
"91","AMA18W8F60Y2J","con1",1811,2384,6,2,6,3,2,2,4,6,7,NA,9,1,1,3,2,2,1,3,2,2,3,2,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,2,2,2,3,3,3,2,1,2,2,10,7,1,6,8,2,4,3,5,10,11,3,3,2,2,1,2,3,1,3,3,3,5,3,3,3,4,5,6,22.565,14.377,432.409,80.46,18.576,60.499,92.648,44.175,17.546,4,20.129,169.37,180.168,11,0,1,1,1,0,0,0,0,0,0,2,3,8,9,3,8,6,1,3,53,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,34465,2,4,6,NA,2,"",1,NA,NA,NA,NA,1,"No","Chrome","92.0.4515.131","Windows NT 10.0","1280x720","7/14/22 14:20","8/16/21 17:34","7/14/22 14:50","8/16/21 18:14",1,1,1,1,11.521,11.521,12.363,1,"I thought it was an interesting survey.","",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,5,7,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.600298210301121,"0",6,NA,NA,6,1,2,1,NA,1,3,1,8,1,0,0,0,0,1,2,2,5,5,9,7,7,16,-1.45787873230164,0,1,1,1,0,0,0,0,0,0,3,-1.63095275712652,-2,-0.448133329856708,-2,-0.307641123435552,-1,-0.510035718562005,-2,-0.725591206313718,-2,-1.36914922343113,-2,0.083788690265609,3,4.25567752785919,0,0,-0.335962011131714,0,-0.252688492032209,0,-0.580264937352228,0,-0.508650450010121,0,-0.554456060258422,0,-0.170805777263717,3,7.26676133100406,0,0,0,0,0,0,0,1,0,3,2.77548440962798,3,2.01223834107318,0,0,1,0
